x_1,y
-4.029750005003252,-0.42007620012498376
-2.52457661084721,0.20526839111531428
2.7946174020437553,0.7737944419453863
1.695903572829648,0.2104762040295247
-1.458391867574409,0.8584750230876043
0.8368018037891121,0.6873203978926609
4.040126707928161,-0.6693460952487947
1.9467223272991063,-0.6660803550677643
-2.5763811752932964,0.4579071717460208
1.6943527669317238,0.3196241171302136
4.5556307842307255,0.8896983960527601
-1.5781874777131932,0.6957068504810755
3.5752589624157096,0.29630045911364156
4.314272563843332,-0.18827326554509302
-3.873031354545117,0.6429122392201663
2.649002743798521,0.8220580167702145
2.158028994971426,-1.1485452014370805
4.0087037470467575,-0.2985435298067053
-1.1240171064376692,0.9396249683819253
4.152250606122308,-1.0325074857665868
-2.1665475836178363,-0.9484914059169439
-4.415244438197443,0.7849757830123301
-0.6953164726642544,0.5013689836477868
-3.77755513941909,0.999432329437274
-2.3964124662313946,-0.5016644891029614
-2.166845453010111,-1.1074251997908653
-2.5808272155117287,0.24809605539045437
-1.2061152419861507,1.0326239249856421
1.2758329377361566,1.0444627594014713
-3.044159562361568,0.2769161726848671
1.0424324996234997,0.8426013970249362
4.127960761218144,-1.0719281491097035
-4.460186871943624,0.8174127243494469
2.8905592037058963,0.7279448033686875
2.4549045589778533,-0.3058960521807081
-4.712750402276203,-0.21205545152370756
0.5195759653479293,0.3447492870172385
0.5601370575087525,0.4693782253489449
4.0376221793302545,-0.4871243574610187
0.8050172892747645,0.533581961093977
-1.4104053010788817,0.9302396959416768
3.92839262532636,0.4564091798061278
-3.280854681723909,-0.9205483310632645
-2.2134734352962604,-1.021419196485556
-4.1038862653979375,-0.8912442048396684
-4.253588924795409,-0.6926886678716851
0.15129021939214837,-0.08548455926235085
-3.349136475779797,-1.1258997333122673
4.889923359753389,-0.9129279082992429
-0.5904720007538558,0.41007393777496803
-1.1389330510537086,1.0206331793338976
4.72748295602079,-0.5438466772345937
-2.9537538672786035,0.6902333603078117
4.801326405926746,-0.8827589650827612
-2.18396467518136,-1.0137549199591789
0.40361877399363255,-0.08238674302779173
-1.961981875391936,-0.6654970130272898
0.03489407624089402,-0.08398486764505758
4.8688270986106374,-0.967050724769535
2.5651137340541244,0.20753356992266297
3.772842051255001,0.9115848477635813
1.680978382746595,0.4053595890367803
-2.6224758806000716,0.6132776188616267
2.52371986746798,0.2442426188583928
3.4657177683418965,-0.3999248641571019
-2.242120087931907,-0.9386793653854576
-1.3526954562432314,1.062454491939224
0.8554919395236658,0.7791034122237233
3.5407640793147124,-0.21993010820379552
0.4326019623954416,0.06879113636189374
1.4313566713996,0.9654631557859671
1.775609299649866,0.06421614118860602
1.5326539153497993,0.7088950024077716
-4.8644253130758806,-1.0936928236753276
3.528030874937361,-0.09289430709960905
-3.575488247978721,0.2511414397953541
4.652357250385702,0.45859750232486096
-0.685239956341924,0.42784304290095565
-4.016132564201018,-0.4844121520951618
3.200411119044265,-0.6876203127577373
2.8791966742375656,1.048747932807993
3.563743854862139,0.06497817047661358
-4.223533745687023,-0.8911896763812625
-0.5939225840386246,0.4670541035787243
3.044485968735648,0.2295641233642419
0.6419684676932178,0.4732790718824541
-3.730919061681467,0.7965701267425664
4.02812750537775,-0.5946243271871857
-2.1209487235493674,-1.0443467921037575
-2.7427866243341636,0.7843301103278731
3.163186500673893,-0.43240239422257687
4.070578885760597,-0.8774740786180345
-4.538078064395168,0.7906845047233502
-3.4237215578987845,-0.6300294243759725
1.9525671091738381,-0.8319200279033769
-0.017540311301238454,0.08204446513981285
0.4106551737219757,0.179683265059821
0.9471712957222946,0.7668146767511939
-1.0223647993039098,0.9670868549237658
-1.3873397426143539,0.9932443437007922
-2.4666871726101967,-0.13053933051631844
0.3949489886040318,0.14272069561491665
-3.7018964919399844,0.9914602468942043
4.262090839188552,-0.6179908313458125
1.7811468911442159,0.1608808120292089
-4.55026731861082,1.0120827512318809
3.4362631747182544,-0.574453724773924
1.4715911503435137,0.8761690186331269
3.122374250458895,-0.4079836249622831
0.33094748577041955,0.14756402123900622
3.7710536402744292,1.1649757911942447
0.5326601315709993,0.12960602688745648
-2.4222936130062713,-0.5988417598231525
2.499460621089833,0.05461519761931856
0.6102966496538755,0.3697169361332399
-1.439198181088047,1.049179831687186
-2.080543158962721,-0.9881718171279144
2.503764699600742,0.11453706046445
3.4516901919378498,-0.5991198738013849
3.376057528621084,-0.9345837384658945
-0.22276572765530211,-0.027323948752344437
0.6039366168932423,0.25381742443270755
2.97155522939428,0.7913345331777544
-0.006018634555569946,0.16562564396204077
-1.1694576449811676,1.035570371423981
4.654454976428081,0.49421168706467566
2.4575320563461407,-0.26703681833183235
4.990440606543691,-0.3834073970607076
-4.417701791808418,0.6732856783472532
4.035472280561001,-0.6691821793608559
0.8351656646662784,0.733829293104648
2.3382746656683207,-0.8050677527274521
-0.9381702845280824,0.7643283710084751
-4.397900063188036,0.5188046340577547
-0.1600067418408191,0.04282748726941399
-3.6734602348508782,0.7696013106778424
-2.9591039197765534,0.5641515351284995
-4.086005998269307,-0.818084319119025
-3.8103096881295464,0.8585472608920015
-3.0362237719571716,0.19243338618335482
-2.7574225111109216,0.9217707270166132
-4.469714933993572,0.9582597231047685
2.3924961172846153,-0.4228760617167535
3.851218757091967,0.7612621939146995
4.794629245618852,-0.84597565160236
-0.16496444524605103,-0.010950372587232422
-3.1693275221740502,-0.6125475217999983
-2.202923804294251,-0.8865824933250531
-0.7322171944749476,0.672259989072267
-1.4784984575738394,0.8090775044513854
3.750408484929771,0.9262421897338868
-0.12670654913965151,-0.06644262885417666
1.414333022945769,0.9461938022871018
-4.855163912125567,-1.07197344885875
4.2088056959683975,-0.9483010981175349
-1.0317082400154565,1.0631232028985758
1.8377358360943594,-0.07907460964081928
2.1226217355880177,-0.9627591384478877
0.3672309711410149,0.008511590220270843
-2.7761786368647123,0.9888657364861622
-2.361976729122871,-0.6352960072073358
-4.578117835794715,0.8829662165461413
-4.6407378068859115,0.421702246073164
-3.633106987559035,0.6046886474403835
-2.79168971293939,1.0875280705845336
